ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2016-09-17,2084.28161708882,-32276.44630767406,4197.4400714090825,-594.5202397800169,4571.596083909903,-8.060213919920466,-8.060213919920466,-8.060213919920466,-8.060213919920466,-8.060213919920466,-8.060213919920466,0.0,0.0,0.0,-14715.474086004826
2016-09-18,2075.6877979040128,-30361.550247083815,4174.307406809898,-629.7497000063466,4580.443002580364,-7.62851829573799,-7.62851829573799,-7.62851829573799,-7.62851829573799,-7.62851829573799,-7.62851829573799,0.0,0.0,0.0,-13758.734544646848
2016-09-19,2067.093978719204,-28167.488885743092,4052.727775208281,-660.2807096110039,4589.118879100307,-7.137886079571538,-7.137886079571538,-7.137886079571538,-7.137886079571538,-7.137886079571538,-7.137886079571538,0.0,0.0,0.0,-12687.587357146747
2016-09-20,2058.500159534395,-25714.483694364695,3867.564559220641,-690.8173687917847,4593.074451923076,-6.598534045854583,-6.598534045854583,-6.598534045854583,-6.598534045854583,-6.598534045854583,-6.598534045854583,0.0,0.0,0.0,-11524.583226550401
2016-09-21,2049.906340349588,-23083.194910416125,3621.4015772505,-721.3596775486876,4598.022531115061,-6.0202439753103425,-6.0202439753103425,-6.0202439753103425,-6.0202439753103425,-6.0202439753103425,-6.0202439753103425,0.0,0.0,0.0,-10291.029955090491
2016-09-22,2041.3125211647807,-20297.033282663073,3310.69818587561,-750.3479110619453,4600.18874115403,-5.412217503317505,-5.412217503317505,-5.412217503317505,-5.412217503317505,-5.412217503317505,-5.412217503317505,0.0,0.0,0.0,-9006.71483562443
2016-09-23,2032.7187019799735,-17400.9467901853,2958.6791313113977,-782.103933089234,4599.805630794104,-4.782974366037816,-4.782974366037816,-4.782974366037816,-4.782974366037816,-4.782974366037816,-4.782974366037816,0.0,0.0,0.0,-7689.722742955903
2016-09-24,2024.124882795165,-14451.226933522543,2542.518912394136,-809.6437100803239,4601.871370580839,-4.140293539361999,-4.140293539361999,-4.140293539361999,-4.140293539361999,-4.140293539361999,-4.140293539361999,0.0,0.0,0.0,-6356.34629230352
2016-09-25,2015.5310636103561,-11469.267444361058,2097.0703666798477,-841.7929233805656,4603.921889761762,-3.4911950546712296,-3.4911950546712296,-3.4911950546712296,-3.4911950546712296,-3.4911950546712296,-3.4911950546712296,0.0,0.0,0.0,-5021.081018202362
2016-09-26,2006.937244425549,-8516.277134342825,1609.7653322676633,-873.9421366808058,4623.489702290771,-2.8419587111904474,-2.8419587111904474,-2.8419587111904474,-2.8419587111904474,-2.8419587111904474,-2.8419587111904474,0.0,0.0,0.0,-3696.695540182192
2016-09-27,1998.3434252407417,-5568.545127565745,1083.88490280209,-904.6135300901088,4647.524158879866,-2.198174541552229,-2.198174541552229,-2.198174541552229,-2.198174541552229,-2.198174541552229,-2.198174541552229,0.0,0.0,0.0,-2394.364217401737
2016-09-28,1989.749606055933,-2635.6476135008347,528.1935697632651,-935.1558388470135,4666.359814106983,-1.564818770326721,-1.564818770326721,-1.564818770326721,-1.564818770326721,-1.564818770326721,-1.564818770326721,0.0,0.0,0.0,-1123.8479257505894
2016-09-29,1981.1557868711257,-52.239031767337394,250.92960969391544,-973.6673287309901,4677.000203414819,-0.9463481721314091,-0.9463481721314091,-0.9463481721314091,-0.9463481721314091,-0.9463481721314091,-0.9463481721314091,0.0,0.0,0.0,106.29262925807241
2016-09-30,1972.561967686317,-680.3408824067164,3063.3775336245963,-1041.5589598081026,4689.837691274571,-0.3468052123990928,-0.3468052123990928,-0.3468052123990928,-0.3468052123990928,-0.3468052123990928,-0.3468052123990928,0.0,0.0,0.0,1288.4671955124916
2016-10-01,1963.9681485015099,-1363.0168557239172,5801.074587929946,-1108.07725965002,4716.037670636136,0.23007384448949164,0.23007384448949164,0.23007384448949164,0.23007384448949164,0.23007384448949164,0.23007384448949164,0.0,0.0,0.0,2415.825850882161
2016-10-02,1955.374329316701,-2051.2791298577667,8444.5853846761,-1151.915059139413,4742.136228987953,0.7807555452078176,0.7807555452078176,0.7807555452078176,0.7807555452078176,0.7807555452078176,0.7807555452078176,0.0,0.0,0.0,3482.0436798877327
2016-10-03,1946.7805101318938,-2712.1187117529958,10959.259538862862,-1178.2508149886007,4761.132478380539,1.30181781089771,1.30181781089771,1.30181781089771,1.30181781089771,1.30181781089771,1.30181781089771,0.0,0.0,0.0,4481.134052130124
2016-10-04,1938.1866909470866,-3358.4492632682377,13352.007390135917,-1203.7983532077958,4785.876827059145,1.7898769383448312,1.7898769383448312,1.7898769383448312,1.7898769383448312,1.7898769383448312,1.7898769383448312,0.0,0.0,0.0,5407.302351280157
2016-10-05,1929.5928717622778,-3984.9720384860884,15608.611640764846,-1229.3458914269927,4815.186255702298,2.2415385022336407,2.2415385022336407,2.2415385022336407,2.2415385022336407,2.2415385022336407,2.2415385022336407,0.0,0.0,0.0,6254.849587453004
2016-10-06,1920.9990525774706,-4584.598001171941,17670.17981628279,-1254.8934296461885,4836.671075248511,2.6533763699630746,2.6533763699630746,2.6533763699630746,2.6533763699630746,2.6533763699630746,2.6533763699630746,0.0,0.0,0.0,7018.132545407985
2016-10-07,1912.405233392662,-5149.840462384271,19508.258033367765,-1280.4360894028396,4850.456593164552,3.0219426064993717,3.0219426064993717,3.0219426064993717,3.0219426064993717,3.0219426064993717,3.0219426064993717,0.0,0.0,0.0,7691.584089074322
2016-10-08,1903.8114142078546,-5661.721422974976,21166.72927136166,-1303.4000321724413,4872.849360655133,3.343809484942389,3.343809484942389,3.343809484942389,3.343809484942389,3.343809484942389,3.343809484942389,0.0,0.0,0.0,8269.794078577661
2016-10-09,1895.2175950230474,-6238.63506737362,22566.461921352384,-1351.6285405817566,4889.126173694244,3.6156431887360454,3.6156431887360454,3.6156431887360454,3.6156431887360454,3.6156431887360454,3.6156431887360454,0.0,0.0,0.0,8747.648183640838
2016-10-10,1886.6237758382388,-6549.940004811262,23774.913534343457,-1354.8870180048011,4917.956755782373,3.834307155341691,3.834307155341691,3.834307155341691,3.834307155341691,3.834307155341691,3.834307155341691,0.0,0.0,0.0,9120.518818972556
2016-10-11,1878.0299566534302,-6858.6308488062405,24709.027260710216,-1372.5520529577864,4944.780793963704,3.996991432177839,3.996991432177839,3.996991432177839,3.996991432177839,3.996991432177839,3.996991432177839,0.0,0.0,0.0,9384.49960277051
2016-10-12,1869.4361374686227,-7139.554225725407,25367.25896134169,-1399.5385724029804,4972.643426769973,4.101362954263094,4.101362954263094,4.101362954263094,4.101362954263094,4.101362954263094,4.101362954263094,0.0,0.0,0.0,9536.672257043121
2016-10-13,1860.8423182838155,-7324.117341510957,25692.95239134672,-1423.3387331151848,4993.062317312992,4.14573036725271,4.14573036725271,4.14573036725271,4.14573036725271,4.14573036725271,4.14573036725271,0.0,0.0,0.0,9575.392825861964
2016-10-14,1852.2484990990083,-7422.687911750792,25569.377415878673,-1447.1388938273885,4985.045981645856,4.129215960885268,4.129215960885268,4.129215960885268,4.129215960885268,4.129215960885268,4.129215960885268,0.0,0.0,0.0,9500.582565104414
2016-10-15,1843.6546799141995,-7420.791496283547,25136.70564292275,-1468.903300604818,4975.667339173847,4.051926491203108,4.051926491203108,4.051926491203108,4.051926491203108,4.051926491203108,4.051926491203108,0.0,0.0,0.0,9314.007918089132
2016-10-16,1835.060860729391,-7461.537225610648,24498.23338614204,-1518.080137637801,4984.265357600322,3.9151141898775537,3.9151141898775537,3.9151141898775537,3.9151141898775537,3.9151141898775537,3.9151141898775537,0.0,0.0,0.0,9019.533675859946
2016-10-17,1826.4670415445837,-7433.5047618112585,23553.569044669373,-1574.4550594254702,4988.768708253841,3.721319111281006,3.721319111281006,3.721319111281006,3.721319111281006,3.721319111281006,3.721319111281006,0.0,0.0,0.0,8623.333749369322
2016-10-18,1817.873222359775,-7100.205298214178,22342.31676302157,-1586.820968839478,4993.272058907358,3.4744841657564827,3.4744841657564827,3.4744841657564827,3.4744841657564827,3.4744841657564827,3.4744841657564827,0.0,0.0,0.0,8134.0449488015265
2016-10-19,1809.279403174969,-6663.852611632868,20879.165785697303,-1594.209865948409,4994.974233202771,3.1800347328579432,3.1800347328579432,3.1800347328579432,3.1800347328579432,3.1800347328579432,3.1800347328579432,0.0,0.0,0.0,7562.850746715861
2016-10-20,1800.6855839901605,-6192.8654767061025,19209.003405633608,-1610.6635546437574,4995.949260964351,2.844915630877969,2.844915630877969,2.844915630877969,2.844915630877969,2.844915630877969,2.844915630877969,0.0,0.0,0.0,6923.4841481803915
2016-10-21,1792.0917648053517,-5773.396898290752,17377.20105258689,-1660.1768665544344,4996.92428872593,2.4775794163164186,2.4775794163164186,2.4775794163164186,2.4775794163164186,2.4775794163164186,2.4775794163164186,0.0,0.0,0.0,6232.141433437256
2016-10-22,1783.4979456205444,-5271.411682860046,15459.10159897506,-1707.1067840247472,5006.313072412182,2.0879214656475686,2.0879214656475686,2.0879214656475686,2.0879214656475686,2.0879214656475686,2.0879214656475686,0.0,0.0,0.0,5507.3015902200195
2016-10-23,1774.9041264357359,-4707.199941172713,13490.457540274343,-1751.738519088967,5020.342116570277,1.6871590076963099,1.6871590076963099,1.6871590076963099,1.6871590076963099,1.6871590076963099,1.6871590076963099,0.0,0.0,0.0,4769.449611149137
2016-10-24,1766.3103072509286,-4095.44328644609,11577.20045386989,-1790.2378434047487,5060.73236081442,1.287653175085334,1.287653175085334,1.287653175085334,1.287653175085334,1.287653175085334,1.287653175085334,0.0,0.0,0.0,4040.705382568539
2016-10-25,1757.7164880661212,-3455.9536756378457,9694.291102319847,-1816.3655751568854,5095.084683945295,0.9026751670165025,0.9026751670165025,0.9026751670165025,0.9026751670165025,0.9026751670165025,0.9026751670165025,0.0,0.0,0.0,3344.3635124988673
2016-10-26,1749.1226688813126,-2831.1539528912813,7928.444010428949,-1831.1350404911084,5127.96261915174,0.5461196967798152,0.5461196967798152,0.5461196967798152,0.5461196967798152,0.5461196967798152,0.5461196967798152,0.0,0.0,0.0,2704.3530104414763
2016-10-27,1740.5288496965054,-2303.1174328843254,6359.0378931353725,-1869.1541155148668,5160.840554358185,0.23217096634757273,0.23217096634757273,0.23217096634757273,0.23217096634757273,0.23217096634757273,0.23217096634757273,0.0,0.0,0.0,2144.629114686372
2016-10-28,1731.9350305116966,-1862.3335642682453,5059.647425725988,-1910.2259941011018,5189.7631111091105,-0.02507160398887459,-0.02507160398887459,-0.02507160398887459,-0.02507160398887459,-0.02507160398887459,-0.02507160398887459,0.0,0.0,0.0,1688.512641292248
2016-10-29,1723.3412113268894,-1524.162906390896,4105.569721159796,-1934.2140169927973,5210.106127867922,-0.21199883082722393,-0.21199883082722393,-0.21199883082722393,-0.21199883082722393,-0.21199883082722393,-0.21199883082722393,0.0,0.0,0.0,1357.994889409217
2016-10-30,1714.7473921420822,-1350.9881273658616,3585.737087548351,-1974.891322680265,5241.67526719342,-0.315917735164824,-0.315917735164824,-0.315917735164824,-0.315917735164824,-0.315917735164824,-0.315917735164824,0.0,0.0,0.0,1173.0282796367671
2016-10-31,1706.1535729572734,-1370.56473409784,3547.171289679547,-2031.9293194169747,5258.8551029380005,-0.32548601916565945,-0.32548601916565945,-0.32548601916565945,-0.32548601916565945,-0.32548601916565945,-0.32548601916565945,0.0,0.0,0.0,1150.824438410144
2016-11-01,1697.5597537724661,-1584.2852435482978,4055.8769038080295,-2060.569511325055,5275.1966970206,-0.23114205286523992,-0.23114205286523992,-0.23114205286523992,-0.23114205286523992,-0.23114205286523992,-0.23114205286523992,0.0,0.0,0.0,1305.1823074240872
2016-11-02,1688.9659345876576,-2034.0315632461345,5154.571932705357,-2087.292495198088,5289.5439300402495,-0.025516755116908207,-0.025516755116908207,-0.025516755116908207,-0.025516755116908207,-0.025516755116908207,-0.025516755116908207,0.0,0.0,0.0,1645.8690044339844
2016-11-03,1680.3721154028487,-2750.7895270773533,6873.148988797687,-2122.2174663148658,5302.5928333584325,0.2961864514993997,0.2961864514993997,0.2961864514993997,0.2961864514993997,0.2961864514993997,0.2961864514993997,0.0,0.0,0.0,2178.075569462558
2016-11-04,1671.778296218043,-3748.467241170904,9223.54960841122,-2159.432949872339,5313.541684627711,0.7358572031946347,0.7358572031946347,0.7358572031946347,0.7358572031946347,0.7358572031946347,0.7358572031946347,0.0,0.0,0.0,2901.9683976345436
2016-11-05,1663.1844770332343,-5011.18085241919,12174.740314376846,-2186.1862184125184,5311.372762727314,1.2922021968472963,1.2922021968472963,1.2922021968472963,1.2922021968472963,1.2922021968472963,1.2922021968472963,0.0,0.0,0.0,3812.3551120179013
2016-11-06,1654.5906578484257,-6558.731651960004,15723.930013644038,-2215.3839747752945,5311.170576765048,1.9605394491385049,1.9605394491385049,1.9605394491385049,1.9605394491385049,1.9605394491385049,1.9605394491385049,0.0,0.0,0.0,4898.480914736295
2016-11-07,1645.9968386636183,-8385.938674954414,19916.08902232761,-2246.630878920881,5335.610278491125,2.7326731122020376,2.7326731122020376,2.7326731122020376,2.7326731122020376,2.7326731122020376,2.7326731122020376,0.0,0.0,0.0,6143.968142449243
2016-11-08,1637.4030194788097,-10459.470796849073,24663.503533350162,-2275.35253753352,5365.296813897868,3.5968572454050336,3.5968572454050336,3.5968572454050336,3.5968572454050336,3.5968572454050336,3.5968572454050336,0.0,0.0,0.0,7526.907933739245
2016-11-09,1628.8092002940039,-12772.116054441067,29816.720926312235,-2306.3292062359715,5384.164535889854,4.537854708424588,4.537854708424588,4.537854708424588,4.537854708424588,4.537854708424588,4.537854708424588,0.0,0.0,0.0,9020.108698973436
2016-11-10,1620.215381109195,-15319.23849125687,35374.93103714904,-2343.432195959467,5411.414697574238,5.537094829289792,5.537094829289792,5.537094829289792,5.537094829289792,5.537094829289792,5.537094829289792,0.0,0.0,0.0,10591.50159018471
2016-11-11,1611.6215619243865,-18034.611159284905,41288.608194832,-2381.457282900108,5452.130673308959,6.572930780326885,6.572930780326885,6.572930780326885,6.572930780326885,6.572930780326885,6.572930780326885,0.0,0.0,0.0,12204.698532535678
2016-11-12,1603.0277427395793,-20856.64427895127,47163.25770363048,-2419.285118032807,5470.744284229079,7.620994740960758,7.620994740960758,7.620994740960758,7.620994740960758,7.620994740960758,7.620994740960758,0.0,0.0,0.0,13819.693739772107
2016-11-13,1594.4339235547704,-23599.596257186346,53104.50261528749,-2444.3771638139206,5500.409077556499,8.654646021065044,8.654646021065044,8.654646021065044,8.654646021065044,8.654646021065044,8.654646021065044,0.0,0.0,0.0,15393.695135899192
2016-11-14,1585.8401043699646,-26458.900011930247,58870.42598762579,-2485.452910337917,5530.073870883923,9.645504447289499,9.645504447289499,9.645504447289499,9.645504447289499,9.645504447289499,9.645504447289499,0.0,0.0,0.0,16882.0678837605
2016-11-15,1577.246285185156,-29294.835078723572,64293.14351666976,-2533.2658871159656,5559.738664211342,10.564058564632665,10.564058564632665,10.564058564632665,10.564058564632665,10.564058564632665,10.564058564632665,0.0,0.0,0.0,18239.36841273046
2016-11-16,1568.6524660003474,-31970.840738956707,69197.7200249274,-2582.3888473990487,5589.3250326942225,11.380335661024834,11.380335661024834,11.380335661024834,11.380335661024834,11.380335661024834,11.380335661024834,0.0,0.0,0.0,19420.444064578645
2016-11-17,1560.05864681554,-34486.75118543627,73372.4498475886,-2639.7059768673125,5616.118878941688,12.064618365302428,12.064618365302428,12.064618365302428,12.064618365302428,12.064618365302428,12.064618365302428,0.0,0.0,0.0,20381.570848135158
2016-11-18,1551.4648276307314,-36642.883674418095,76515.06398540975,-2696.6712903953326,5630.997225943201,12.588190672884634,12.588190672884634,12.588190672884634,12.588190672884634,12.588190672884634,12.588190672884634,0.0,0.0,0.0,21081.599900120473
2016-11-19,1542.8710084459228,-38341.897073082066,78463.41117475985,-2753.636603923352,5635.081661781127,12.92409478418668,12.92409478418668,12.92409478418668,12.92409478418668,12.92409478418668,12.92409478418668,0.0,0.0,0.0,21483.082161374718
2016-11-20,1534.2771892611167,-39482.996082287595,79548.67758217143,-2810.6019174513685,5662.6823677403645,13.047879152719375,13.047879152719375,13.047879152719375,13.047879152719375,13.047879152719375,13.047879152719375,0.0,0.0,0.0,21553.34054151412
2016-11-21,1525.6833700763082,-40021.198624877754,79076.05398121898,-2871.307682879111,5673.285386939155,12.938317674412048,12.938317674412048,12.938317674412048,12.938317674412048,12.938317674412048,12.938317674412048,0.0,0.0,0.0,21265.45948269114
2016-11-22,1517.089550891501,-39747.44806371484,77341.62491933748,-2927.3246265584494,5696.0648873796235,12.578080034021706,12.578080034021706,12.578080034021706,12.578080034021706,12.578080034021706,12.578080034021706,0.0,0.0,0.0,20599.163340782845
2016-11-23,1508.4957317066921,-38692.5111144832,74164.46916707739,-2986.8391151256887,5725.070073775703,11.954333870392055,11.954333870392055,11.954333870392055,11.954333870392055,11.954333870392055,11.954333870392055,0.0,0.0,0.0,19541.55735058985
2016-11-24,1499.9019125218836,-36476.797970542706,69291.01192467027,-3024.7955578500605,5745.875645094407,11.059260625106777,11.059260625106777,11.059260625106777,11.059260625106777,11.059260625106777,11.059260625106777,0.0,0.0,0.0,18087.7080751975
2016-11-25,1491.3080933370777,-33558.16288229295,62695.305645735316,-3081.4250398114295,5756.896924793298,9.890468678767018,9.890468678767018,9.890468678767018,9.890468678767018,9.890468678767018,9.890468678767018,0.0,0.0,0.0,16241.044080879205
2016-11-26,1482.714274152269,-29651.61792659708,54502.220005207026,-3137.309205724393,5766.643728638059,8.451289618605172,8.451289618605172,8.451289618605172,8.451289618605172,8.451289618605172,8.451289618605172,0.0,0.0,0.0,14013.56202665304
2016-11-27,1474.1204549674617,-24656.478450500286,44930.17596848083,-3181.092722406608,5796.73435815526,6.750946169440718,6.750946169440718,6.750946169440718,6.750946169440718,6.750946169440718,6.750946169440718,0.0,0.0,0.0,11425.828293724257
2016-11-28,1465.526635782653,-18597.362202350756,33805.994424873796,-3203.9099018735064,5824.017357434921,4.8045833915216205,4.8045833915216205,4.8045833915216205,4.8045833915216205,4.8045833915216205,4.8045833915216205,0.0,0.0,0.0,8506.771569896544
2016-11-29,1456.9328165978443,-11773.762480559832,21265.601773286988,-3240.641357535653,5853.200174033537,2.633158125783157,2.633158125783157,2.633158125783157,2.633158125783157,2.633158125783157,2.633158125783157,0.0,0.0,0.0,5293.2673013426
2016-11-30,1448.3389974130384,-4132.692168255323,7412.630484698643,-3271.6437488241754,5868.205325709319,0.26318526243384177,0.26318526243384177,0.26318526243384177,0.26318526243384177,0.26318526243384177,0.26318526243384177,0.0,0.0,0.0,1829.5204765403562
2016-12-01,1439.7451782282299,-7494.792473920634,4206.437957565651,-3302.6461401127017,5884.467495389414,-2.273656873715044,-2.273656873715044,-2.273656873715044,-2.273656873715044,-2.273656873715044,-2.273656873715044,0.0,0.0,0.0,-1833.7413426484763
2016-12-02,1431.1513590434226,-23261.448632532232,13138.095505877454,-3333.6485314012257,5902.339043808692,-4.941055988109215,-4.941055988109215,-4.941055988109215,-4.941055988109215,-4.941055988109215,-4.941055988109215,0.0,0.0,0.0,-5640.247633448723
2016-12-03,1422.5575398586138,-39698.63078548888,22538.855908309724,-3364.6509226897515,5926.300573508894,-7.698720439910464,-7.698720439910464,-7.698720439910464,-7.698720439910464,-7.698720439910464,-7.698720439910464,0.0,0.0,0.0,-9529.315269199642
2016-12-04,1413.9637206738053,-56540.21317183828,32249.920561497616,-3393.604712107699,5949.63120829531,-10.503145857456559,-10.503145857456559,-10.503145857456559,-10.503145857456559,-10.503145857456559,-10.503145857456559,0.0,0.0,0.0,-13437.103474715135
2016-12-05,1405.369901488998,-73535.31458145104,42116.893369514946,-3421.7793190556413,5974.363219315652,-13.308477386328574,-13.308477386328574,-13.308477386328574,-13.308477386328574,-13.308477386328574,-13.308477386328574,0.0,0.0,0.0,-17297.96365190415
2016-12-06,1396.7760823041906,-90408.07451716074,51926.36396125611,-3446.261278356562,6000.224600600416,-16.067448393163925,-16.067448393163925,-16.067448393163925,-16.067448393163925,-16.067448393163925,-16.067448393163925,0.0,0.0,0.0,-21045.851536924078
2016-12-07,1388.182263119382,-106818.1306087606,61479.03804618321,-3467.0505900104617,6023.904643268901,-18.732374088776197,-18.732374088776197,-18.732374088776197,-18.732374088776197,-18.732374088776197,-18.732374088776197,0.0,0.0,0.0,-24615.76719303683
2016-12-08,1379.5884439345748,-122540.14632859464,70558.35798584504,-3483.3008722226477,6049.520011125828,-21.256176705445554,-21.256176705445554,-21.256176705445554,-21.256176705445554,-21.256176705445554,-21.256176705445554,0.0,0.0,0.0,-27945.187301129416
2016-12-09,1370.994624749766,-137260.0641494236,78669.23588867759,-3481.953779712103,6075.223608936486,-23.593417622915574,-23.593417622915574,-23.593417622915574,-23.593417622915574,-23.593417622915574,-23.593417622915574,0.0,0.0,0.0,-30975.454115743887
2016-12-10,1362.4008055649588,-150699.81201887695,87246.50098091095,-3532.05949968018,6100.883091770279,-25.701311228583776,-25.701311228583776,-25.701311228583776,-25.701311228583776,-25.701311228583776,-25.701311228583776,0.0,0.0,0.0,-33653.0863163333
2016-12-11,1353.8069863801516,-162696.09732240898,94579.8480476278,-3563.5783771716456,6130.061598108041,-27.540695345286984,-27.540695345286984,-27.540695345286984,-27.540695345286984,-27.540695345286984,-27.540695345286984,0.0,0.0,0.0,-35930.97878183669
2016-12-12,1345.213167195343,-173195.55579710184,101144.42403887844,-3602.402771475356,6168.606486645409,-29.076933773063693,-29.076933773063693,-29.076933773063693,-29.076933773063693,-29.076933773063693,-29.076933773063693,0.0,0.0,0.0,-37769.461005996905
2016-12-13,1336.6193480105355,-181486.01188943902,106383.71228778685,-3633.2331901765315,6198.138679031172,-30.280727858416505,-30.280727858416505,-30.280727858416505,-30.280727858416505,-30.280727858416505,-30.280727858416505,0.0,0.0,0.0,-39137.18737939059
2016-12-14,1328.025528825727,-187804.87142301595,110393.89827718776,-3664.063608877709,6233.397005595215,-31.1288159978239,-31.1288159978239,-31.1288159978239,-31.1288159978239,-31.1288159978239,-31.1288159978239,0.0,0.0,0.0,-40011.83679840311
2016-12-15,1319.4317096409197,-191359.11713990028,113080.54150342567,-3694.894027578885,6252.63771855581,-31.60454255518396,-31.60454255518396,-31.60454255518396,-31.60454255518396,-31.60454255518396,-31.60454255518396,0.0,0.0,0.0,-40380.60390636465
2016-12-16,1310.8378904561123,-192748.16121365418,114273.3319603303,-3722.4668327317595,6278.7933533755395,-31.698280762879907,-31.698280762879907,-31.698280762879907,-31.698280762879907,-31.698280762879907,-31.698280762879907,0.0,0.0,0.0,-40240.46959584295
2016-12-17,1302.2440712713037,-191718.98288265613,115197.38081317958,-3788.4282436999724,6304.948988195265,-31.40769770578357,-31.40769770578357,-31.40769770578357,-31.40769770578357,-31.40769770578357,-31.40769770578357,0.0,0.0,0.0,-39598.244058366676
2016-12-18,1293.6502520864965,-187949.12884675508,113428.93115814409,-3814.29452083379,6320.198251361661,-30.737853366634837,-30.737853366634837,-30.737853366634837,-30.737853366634837,-30.737853366634837,-30.737853366634837,0.0,0.0,0.0,-38470.381504258425
2016-12-19,1285.0564329016877,-182229.94532527332,110090.25372554426,-3835.7463397517704,6349.225495626352,-29.701129838751903,-29.701129838751903,-29.701129838751903,-29.701129838751903,-29.701129838751903,-29.701129838751903,0.0,0.0,0.0,-36882.57153083471
2016-12-20,1276.462613716879,-174410.5254452357,105621.41228896665,-3866.509747705567,6384.690207439865,-28.316991079907663,-28.316991079907663,-28.316991079907663,-28.316991079907663,-28.316991079907663,-28.316991079907663,0.0,0.0,0.0,-34869.117832739605
2016-12-21,1267.868794532072,-163951.06086201305,100667.9962954169,-3930.565964464385,6401.443193232663,-26.61157787585777,-26.61157787585777,-26.61157787585777,-26.61157787585777,-26.61157787585777,-26.61157787585777,0.0,0.0,0.0,-32472.12036752807
2016-12-22,1259.2749753472647,-151445.65570027533,93548.21088881032,-3961.0293033738494,6412.529693526013,-24.617146888845785,-24.617146888845785,-24.617146888845785,-24.617146888845785,-24.617146888845785,-24.617146888845785,0.0,0.0,0.0,-29740.482066224005
2016-12-23,1250.6811561624572,-137400.7058986379,85976.37930728904,-4022.970576854662,6429.196036365211,-22.371366671959418,-22.371366671959418,-22.371366671959418,-22.371366671959418,-22.371366671959418,-22.371366671959418,0.0,0.0,0.0,-26728.76557805801
2016-12-24,1242.0873369776486,-121789.03560773702,77240.98431804121,-4083.2625738929505,6438.2479767372415,-19.916487225800996,-19.916487225800996,-19.916487225800996,-19.916487225800996,-19.916487225800996,-19.916487225800996,0.0,0.0,0.0,-23495.929243266866
2016-12-25,1233.49351779284,-105308.69525738675,67393.1927418687,-4134.9568366000085,6461.28921481258,-17.298402958963994,-17.298402958963994,-17.298402958963994,-17.298402958963994,-17.298402958963994,-17.298402958963994,0.0,0.0,0.0,-20103.97440025773
2016-12-26,1224.8996986080326,-87888.73645640704,56913.45846312966,-4195.415276832518,6478.779493477116,-14.56563169734214,-14.56563169734214,-14.56563169734214,-14.56563169734214,-14.56563169734214,-14.56563169734214,0.0,0.0,0.0,-16616.53817750196
2016-12-27,1216.3058794232254,-69811.66022259038,45569.13060553387,-4231.810721885964,6483.111007651173,-11.768234592822335,-11.768234592822335,-11.768234592822335,-11.768234592822335,-11.768234592822335,-11.768234592822335,0.0,0.0,0.0,-13097.467046258367
2016-12-28,1207.7120602384182,-51796.645236712175,33832.70161495429,-4252.10041631262,6509.812289965164,-8.956703347316495,-8.956703347316495,-8.956703347316495,-8.956703347316495,-8.956703347316495,-8.956703347316495,0.0,0.0,0.0,-9609.406592293522
2016-12-29,1199.1182410536094,-33755.46672865233,22243.269145997467,-4293.369482836224,6515.440234158128,-6.180842048326836,-6.180842048326836,-6.180842048326836,-6.180842048326836,-6.180842048326836,-6.180842048326836,0.0,0.0,0.0,-6212.442204166255
2016-12-30,1190.5244218688008,-16216.051155835881,10781.551733528238,-4332.25258674346,6515.947918198079,-3.4886710819747937,-3.4886710819747937,-3.4886710819747937,-3.4886710819747937,-3.4886710819747937,-3.4886710819747937,0.0,0.0,0.0,-2962.823701089644
2016-12-31,1181.9306026839936,-328.43903974486557,486.25765256048135,-4401.490480781362,6516.455602238032,-0.9253800406661732,-0.9253800406661732,-0.9253800406661732,-0.9253800406661732,-0.9253800406661732,-0.9253800406661732,0.0,0.0,0.0,88.19561350768502
2017-01-01,1173.3367834991861,-11019.11234822327,16124.599184156983,-4465.437142481246,6534.408746952157,1.4676447110961834,1.4676447110961834,1.4676447110961834,1.4676447110961834,1.4676447110961834,1.4676447110961834,0.0,0.0,0.0,2895.3783081363745
2017-01-02,1164.7429643143776,-21046.18019914271,30493.285253744027,-4522.467495917181,6552.490290707677,3.653694076920856,3.653694076920856,3.653694076920856,3.653694076920856,3.653694076920856,3.653694076920856,0.0,0.0,0.0,5420.357434165059
2017-01-03,1156.1491451295703,-30212.334598841066,43375.568788462086,-4576.592776020202,6570.571834463199,5.601490689347836,5.601490689347836,5.601490689347836,5.601490689347836,5.601490689347836,5.601490689347836,0.0,0.0,0.0,7632.307817070318
2017-01-04,1147.5553259447615,-38244.23368832223,54605.04759868802,-4615.632446187835,6590.191647655387,7.2858057123707205,7.2858057123707205,7.2858057123707205,7.2858057123707205,7.2858057123707205,7.2858057123707205,0.0,0.0,0.0,9508.42047497455
2017-01-05,1138.9615067599543,-45113.16005465883,64060.370694864185,-4656.638764484424,6612.394367566523,8.687923486345788,8.687923486345788,8.687923486345788,8.687923486345788,8.687923486345788,8.687923486345788,0.0,0.0,0.0,11034.17193138355
2017-01-06,1130.3676875751457,-50647.234676902575,71595.98530435475,-4691.320847026655,6631.748812451237,9.795943472758406,9.795943472758406,9.795943472758406,9.795943472758406,9.795943472758406,9.795943472758406,0.0,0.0,0.0,12203.385658493908
